eccentricity,aspect_ratio,elongation,solidity,stochastic_convexity,isoperimetric_factor,maximal_indentation_depth,lobedness,average_intensity,average_contrast,smoothness,third_moment,uniformity,entropy
1.0016057478194045,10.122035836625912,0.9229486618510884,0.8038681838208618,0.9058055598615712,0.15153346083715327,0.1235915877211506,2.729732481117886,0.006147160709468818,0.049684801794535216,0.009013212519141422,-0.0010040647277869991,-0.0015083549308680564,0.2744638669679034
0.5081892610610079,1.118505101883691,0.676701747316075,0.5340748369010185,0.7555303950565155,0.16699916491584438,0.1255712348394107,3.078819557071624,0.010816867820905008,0.055445272988695365,0.007433060148643703,0.00244084122719308,-0.0021316118373822615,0.6785245943858423
0.24439641605642146,1.0509853397175446,0.6017689976113431,0.5647884527829868,0.7925650038675416,0.2146787098502168,0.12924439384365805,2.8527721872160177,0.03586644249213364,0.13005631108907162,0.017172964161663702,0.008885958391995902,0.004256021495570369,0.8334877523471321
0.8663334001195127,1.8792594128388536,0.6234415281830937,0.8222955475187187,0.855576537639277,0.3263338826408232,0.04747254085960614,0.40057609147813694,0.039643292075221104,0.11798908043024038,0.012498678407491784,0.011801069638395069,-0.0013940005628521404,1.0142285584118078
0.8289560278330199,1.9905016649595464,0.5092571915928621,0.9444553658566921,0.9961345559725784,0.5590844321874597,0.025504031210882044,0.12094045609764835,0.07922944604706016,0.1670384211841942,0.02861012306970408,0.0034788196019114037,1.8320095462018228e-05,1.7994947078071697
0.7246718237863952,1.479570469368817,0.33105379859285833,0.9983522282591624,1.0101075457223565,0.8401959569752806,0.0026960650684313787,-0.0011472882575969466,0.02409712893596581,0.07731411815031015,0.010332466688691564,0.003534195409537717,-0.0022314296156146878,0.9797811686261048
0.9663382134020859,3.816505231520841,0.7422120284938016,0.8252678588033225,0.9493504129043708,0.3313081875330883,0.14147674492178813,3.8073820458312135,0.0267963704401142,0.10142352555814753,0.007843168799625808,-0.00010498758094316592,-0.00090112842845969,0.5212813122443392
0.9968156319165852,9.741007945566713,0.9024206155700653,0.9306770479559432,0.98421756014062,0.19516688693309311,0.019808028387596363,0.07741010072753836,0.017830601957895226,0.07522612476902217,0.0043424095239063465,0.009140798171074542,-0.0029080815253835412,0.489692040276896
0.35180030889426256,1.0320807018620632,0.7797883320497605,0.7120696492404148,0.616459726329864,0.1355145848117834,0.08899778869625398,1.4632977662350837,0.09687512678873042,0.20517843779545936,0.04349863579607904,0.010437927914737966,-0.001339695193162542,1.695374630048686
0.7042932173231929,1.254210550513301,0.37851457140540207,0.9448691166459301,0.999028693694514,0.6956893498739579,0.021554242561279028,0.06521305806322497,0.03210186780061422,0.110566142475384,0.011493579976418807,0.00541574634854505,-0.0008135301485850505,0.7245274820699561
0.8771059204616221,2.4741391723159247,0.609968449876346,0.8555041642817579,0.9851296866502399,0.4050631559943062,0.04876471759450367,0.5404706635213755,0.06688403598276735,0.13652481778710135,0.02311823756560804,0.005850352532971465,0.0037702633621392173,1.6488029180906445
0.5855229655639309,1.2699609779638537,0.2424866745711875,0.984473659336716,0.9923388425401308,0.8185803417561,0.006351906154906063,0.00940106593290601,0.04045032169297222,0.11127056066896863,0.006549765126723307,0.002707787675276703,-0.002750474386715514,1.1091951730304246
0.8033138850299691,1.882412631467331,0.4706146868118463,0.9336618627694736,0.994383960977266,0.5770443417205203,0.0424645247799273,0.3491008288362221,0.014446641137744085,0.06096831914485119,0.0011537318974775676,0.005238632827008533,-0.0019070389357312145,0.28576135048206736
0.9394358479509362,2.8129939762295515,0.6547612026449497,0.965999166620478,0.9963545374073536,0.5856003958567093,0.007018711006214475,0.007010000990334884,0.051080827899080736,0.13651246899165928,0.020461483815550668,0.003307900429450509,-0.0023740989901480892,1.2206645366632327
0.5496571457492115,1.117282179702435,0.6344893984752907,0.5673435858073402,0.6012694134924215,0.15711109686844665,0.1357616475852322,3.1155202388068237,0.02345758173526195,0.07535730600429602,0.007421175724879978,0.005477279337872093,-0.001228008128142169,0.7190892182659627
0.9083850373320972,2.3424270641015448,0.5890802992591877,0.9550165046051808,0.9681813632895516,0.550111121052531,0.022131045745561986,0.10164320389228793,0.04531370517368157,0.13055492957404938,0.022823342711558742,0.00417860879713098,0.0023597336789598893,0.9920951662898028
0.5263092462436603,1.114544580118862,0.6758646015776751,0.5470019310877402,0.6301633286575985,0.14680706266704593,0.13818912147287407,3.3995417862952384,0.02703898784575012,0.08598281014875782,0.002542417783873963,0.003759322077284032,-0.006340825486887682,0.9061016397778509
0.9419147702746844,3.01770634665466,0.6739385052046368,0.9831008219544912,0.9962210507285544,0.5265695207594815,0.007207581345364781,0.0058937717466047935,0.07980241729721825,0.17798171160973042,0.03270453073893797,0.012511994039236208,-0.00033427121188964203,1.2449417670537055
0.5489367100244829,1.2289809455580236,0.2527004418982415,0.9469816717761932,0.9936043192809064,0.5493355347277763,0.00504862291739565,0.04258174551772422,0.05849858627317715,0.1427123729022854,0.01741909009236109,0.006579548654335356,0.0005858967816079652,1.3598652353921699
0.908385817381838,2.3859263148829863,0.5801692589764523,0.9756944339480668,0.9942265470001652,0.6626861346059919,0.005868909543412499,0.017351892146758453,0.005785905723980942,0.03863661059636031,0.004014562273486125,0.002746063482267118,0.002596214204407752,0.2877908293316924
0.9984238553744026,10.915148614639707,0.9398090475044764,0.6992651922820606,0.935986348237952,0.11476824165903395,0.15694509726140846,4.281543398693386,0.007774855451116899,0.05222336847454074,0.0021395204914764357,0.006704869515910151,0.0015905050947370874,0.3765781544495605
0.5248926401043091,1.0389177336456137,0.5140834965371865,0.7758407762942816,0.8414544686042369,0.3386575120224453,0.10929936184183632,2.383007289013212,0.02462235757158123,0.08506664600485514,0.009672659584808143,-0.002199410364328495,-0.004157091572206897,0.9372397782795774
0.5342953276551168,1.2344621426065208,0.4486433343912612,0.7912097267697666,0.9409997093303694,0.3869013975865896,0.07312848018090165,0.9490821074134717,0.038460585204907666,0.1230437994350035,0.01641215768080493,0.0015509841372192412,0.005131951320518949,1.2665343913724971
0.3675257181749967,1.078841302017212,0.6754906605583523,0.4860719250113693,0.694668964416255,0.1403392495283496,0.12248262512776785,2.8110629814493207,0.03656468565777097,0.11992747060095252,0.01385798807117294,0.003895251815506271,0.0007698309655752715,0.9296560411722418
