eccentricity,aspect_ratio,elongation,solidity,stochastic_convexity,isoperimetric_factor,maximal_indentation_depth,lobedness,average_intensity,average_contrast,smoothness,third_moment,uniformity,entropy
1.0016057478194043,10.122035836625912,0.9229486618510884,0.8038681838208618,0.9058055598615711,0.15153346083715327,0.12359158772115061,2.729732481117886,0.0061471607094688175,0.04968480179453522,0.009013212519141422,-0.001004064727786999,-0.0015083549308680566,0.2744638669679034
0.508189261061008,1.118505101883691,0.676701747316075,0.5340748369010185,0.7555303950565155,0.16699916491584438,0.1255712348394107,3.078819557071624,0.010816867820905008,0.05544527298869536,0.007433060148643703,0.00244084122719308,-0.0021316118373822615,0.6785245943858423
0.24439641605642143,1.0509853397175446,0.6017689976113431,0.5647884527829868,0.7925650038675416,0.2146787098502168,0.12924439384365805,2.8527721872160177,0.03586644249213364,0.13005631108907162,0.017172964161663702,0.008885958391995902,0.004256021495570369,0.833487752347132
0.8663334001195127,1.8792594128388536,0.6234415281830937,0.8222955475187187,0.855576537639277,0.3263338826408232,0.04747254085960614,0.40057609147813694,0.039643292075221104,0.11798908043024038,0.012498678407491784,0.011801069638395067,-0.0013940005628521406,1.0142285584118078
0.8289560278330199,1.9905016649595464,0.5092571915928621,0.9444553658566919,0.9961345559725784,0.5590844321874597,0.025504031210882044,0.12094045609764834,0.07922944604706016,0.1670384211841942,0.028610123069704084,0.003478819601911403,1.8320095462018228e-05,1.7994947078071697
0.7246718237863952,1.479570469368817,0.33105379859285833,0.9983522282591624,1.0101075457223565,0.8401959569752806,0.0026960650684313787,-0.0011472882575969468,0.02409712893596581,0.07731411815031015,0.010332466688691564,0.0035341954095377166,-0.0022314296156146878,0.9797811686261048
0.9663382134020861,3.8165052315208405,0.7422120284938016,0.8252678588033225,0.9493504129043708,0.3313081875330883,0.14147674492178813,3.8073820458312135,0.026796370440114195,0.10142352555814753,0.007843168799625808,-0.00010498758094316593,-0.00090112842845969,0.5212813122443392
0.9968156319165851,9.741007945566713,0.9024206155700653,0.930677047955943,0.98421756014062,0.19516688693309311,0.019808028387596363,0.07741010072753836,0.017830601957895226,0.07522612476902218,0.004342409523906345,0.009140798171074542,-0.002908081525383541,0.48969204027689595
0.35180030889426256,1.0320807018620632,0.7797883320497605,0.7120696492404148,0.616459726329864,0.1355145848117834,0.08899778869625398,1.4632977662350837,0.09687512678873042,0.20517843779545936,0.04349863579607904,0.010437927914737966,-0.001339695193162542,1.695374630048686
0.704293217323193,1.254210550513301,0.37851457140540196,0.9448691166459301,0.999028693694514,0.6956893498739579,0.021554242561279028,0.06521305806322497,0.03210186780061422,0.11056614247538399,0.011493579976418807,0.0054157463485450495,-0.0008135301485850506,0.7245274820699561
0.877105920461622,2.4741391723159247,0.609968449876346,0.855504164281758,0.9851296866502399,0.4050631559943062,0.04876471759450367,0.5404706635213755,0.06688403598276735,0.13652481778710135,0.02311823756560804,0.005850352532971465,0.0037702633621392173,1.6488029180906445
0.5855229655639309,1.2699609779638537,0.24248667457118747,0.984473659336716,0.9923388425401308,0.8185803417561,0.006351906154906063,0.00940106593290601,0.04045032169297222,0.11127056066896865,0.006549765126723307,0.0027077876752767027,-0.002750474386715514,1.1091951730304246
0.8033138850299691,1.882412631467331,0.4706146868118463,0.9336618627694737,0.9943839609772659,0.5770443417205203,0.0424645247799273,0.34910082883622207,0.014446641137744083,0.06096831914485119,0.0011537318974775674,0.005238632827008533,-0.0019070389357312145,0.28576135048206736
0.9394358479509362,2.8129939762295515,0.6547612026449497,0.9659991666204781,0.9963545374073536,0.5856003958567093,0.007018711006214475,0.007010000990334884,0.05108082789908074,0.13651246899165928,0.02046148381555067,0.0033079004294505093,-0.002374098990148089,1.2206645366632327
0.5496571457492115,1.117282179702435,0.6344893984752907,0.5673435858073402,0.6012694134924215,0.15711109686844663,0.1357616475852322,3.115520238806823,0.02345758173526195,0.07535730600429602,0.007421175724879978,0.005477279337872093,-0.001228008128142169,0.7190892182659627
0.9083850373320973,2.342427064101545,0.5890802992591877,0.9550165046051808,0.9681813632895515,0.550111121052531,0.02213104574556198,0.10164320389228791,0.04531370517368157,0.13055492957404938,0.022823342711558746,0.00417860879713098,0.00235973367895989,0.9920951662898027
0.5263092462436603,1.114544580118862,0.6758646015776751,0.5470019310877402,0.6301633286575985,0.14680706266704593,0.13818912147287407,3.3995417862952384,0.02703898784575012,0.08598281014875782,0.002542417783873963,0.0037593220772840314,-0.0063408254868876825,0.9061016397778509
0.9419147702746844,3.01770634665466,0.6739385052046368,0.9831008219544911,0.9962210507285545,0.5265695207594815,0.007207581345364782,0.0058937717466047935,0.07980241729721825,0.17798171160973042,0.03270453073893797,0.012511994039236207,-0.00033427121188964203,1.2449417670537057
0.5489367100244829,1.2289809455580236,0.2527004418982415,0.9469816717761931,0.9936043192809063,0.5493355347277763,0.00504862291739565,0.042581745517724215,0.05849858627317715,0.1427123729022854,0.017419090092361086,0.006579548654335356,0.0005858967816079653,1.3598652353921699
0.908385817381838,2.3859263148829863,0.5801692589764523,0.9756944339480669,0.9942265470001651,0.6626861346059919,0.005868909543412499,0.017351892146758453,0.005785905723980942,0.03863661059636031,0.004014562273486124,0.0027460634822671186,0.002596214204407752,0.2877908293316924
0.9984238553744026,10.915148614639707,0.9398090475044765,0.6992651922820606,0.935986348237952,0.11476824165903397,0.15694509726140846,4.281543398693386,0.007774855451116899,0.05222336847454074,0.002139520491476435,0.006704869515910151,0.0015905050947370878,0.3765781544495605
0.5248926401043091,1.0389177336456135,0.5140834965371865,0.7758407762942816,0.8414544686042369,0.3386575120224453,0.10929936184183632,2.383007289013212,0.02462235757158123,0.08506664600485514,0.009672659584808146,-0.002199410364328495,-0.004157091572206898,0.9372397782795774
0.5342953276551168,1.2344621426065208,0.4486433343912612,0.7912097267697666,0.9409997093303694,0.3869013975865896,0.07312848018090165,0.9490821074134717,0.038460585204907666,0.1230437994350035,0.01641215768080493,0.0015509841372192412,0.005131951320518949,1.2665343913724973
0.3675257181749967,1.078841302017212,0.6754906605583523,0.48607192501136925,0.694668964416255,0.1403392495283496,0.12248262512776785,2.8110629814493207,0.03656468565777097,0.11992747060095253,0.013857988071172939,0.003895251815506271,0.0007698309655752715,0.9296560411722418
0.7013538692509368,1.505465583527928,0.3452352544629783,0.9821297675407387,0.997426803718556,0.8034466885224183,-0.0012011749209639932,0.0034508623715374,0.050058355615045624,0.13041017616133813,0.017506535920175054,0.0006219844470946295,0.006639876258626864,1.4379604624555196
0.4620109208246321,1.219109342077245,0.3304151945237726,0.9034919151137134,0.9942887521038096,0.5634460758433429,0.026322960695484128,0.13797938575620616,0.09386017763652141,0.1831072681963241,0.032820145212466074,0.011982277659975313,0.0044579236182681545,1.712609940607629
0.5129821977664323,1.1049298735380022,0.6598468867209725,0.574415463132541,0.5930792845640988,0.17042249386769734,0.11045217540039257,2.2789279560938644,0.018361827482652353,0.058012345690463096,0.0006045743179254382,-0.00484997086516031,-0.0024957839438765022,0.6504504327415592
0.8292527988381863,1.6376337412095967,0.4898057019975623,0.9256397209496495,0.9701896251377738,0.6251647904675908,0.043022758934258096,0.3750261297566563,0.1301368323928666,0.27093878856626746,0.06726232626913012,0.03756420861028647,0.0028396868180992456,1.7554098952623252
0.7407280535640729,1.534168488474279,0.3507176925583123,0.9835003415657393,0.9965076147846507,0.8107191813024061,0.008672949010312785,0.01201782519766315,0.02809325689747768,0.11340013850675437,0.01596308803514104,0.0017142391963607846,-0.0025282705382185084,0.5992121569907443
0.9957100178181535,10.733432330817047,0.9062014734924975,0.9261348782194078,0.9939966355883597,0.1805246975700205,0.030707131498182515,0.14571769883818683,0.023726103888953565,0.07320743477492977,0.005282152453936652,-0.0033433255344105218,-0.00016113572017677113,0.5960379189465269
0.9198579709528519,2.7116563958589555,0.6423251063475697,0.8758706766308615,0.9887545119716822,0.4245230112656945,0.08629811406205687,1.4554323818999182,0.03690753524875658,0.12248584214136746,0.013183084239972154,0.00032240716158626545,0.0012226641815655838,1.010654918326653
0.5282601181591984,1.2476185376637132,0.23174520993903672,0.9720037470144655,0.9995027540453849,0.826988172550453,0.008719174468228494,0.007338310128421572,0.05064153726084062,0.11525538478431059,0.007969488475191683,0.008216666922471055,-0.0026416880384530594,1.5380907305035993
0.5468328938559853,1.2763344525808702,0.31305095609893635,0.9316836928380816,0.9901170913365593,0.5915589812249208,0.04241198965885896,0.31514619509935377,0.15087305753937147,0.260261522318338,0.06261181559503942,0.02195335007770184,0.0006430905123607592,2.1989936352982755
0.997338400539617,10.627127999549717,0.905687768486139,0.881306831199194,0.959295268092429,0.15800217229212915,0.022577436247943696,0.12124289237710366,0.017510901803308138,0.06424686534767285,0.004648825831028213,-0.0006746214926494664,-0.0042827464301800075,0.5223570201555383
0.9834565184485381,6.128796199385077,0.8483569763541834,0.9509835951190592,0.8920229980489478,0.3017024769912947,0.020145810322702358,0.07107919970058192,0.030820952758424287,0.09728641987922758,0.005675045857154941,-0.0027388406911477104,-0.004330073554508617,0.8234424634319693
